date_time,from_id,from_name,from_lon,from_lat,to_id,to_name,to_lon,to_lat
2016-10-07T13:42:00,241801,"MA Hauptfriedhof",8.49114,49.490969,128202,"Im Grund",8.770341,49.414136
2016-10-07T13:55:00,203736,Rottstückerweg,8.41625,49.50254,263402,Kiesäcker,8.536587,49.498917
2016-10-07T14:10:00,216502,Wilhelm-Tell-Straße,8.370006,49.490381,255506,Bartholomäuskirche,8.446708,49.546042
2016-10-07T15:27:00,209008,Marienkirche,8.4299,49.48507,299301,Friedrich-Ebert-Str.,8.80363,49.38863
2016-10-07T15:50:00,133702,"Chirurgische Klinik",8.67334,49.41376,300002,Neckarbrücke,8.791773,49.394581
2016-10-07T16:14:00,238206,Amselstraße,8.459138,49.545895,244601,"Neckarstadt West",8.459935,49.50289
2016-10-07T17:11:00,674020,"Londoner Ring",8.388263,49.543867,205107,Schlesierstraße,8.405147,49.451956
2016-10-07T17:22:00,204861,Marienkrankenhaus,8.409136,49.459558,245211,Pestalozzischule,8.482306,49.478551
2016-10-07T17:56:00,216006,Rheinhorststraße,8.37124,49.503305,570002,Oggersheim,8.364314,49.488298
2016-10-07T18:05:00,253201,"Mülheimer Straße",8.531419,49.428343,218705,"Pfingstweide Zentrum",8.3888,49.54041
2016-10-07T18:59:00,113401,Jellinekstrasse,8.705279,49.361523,255606,"Blumenauer Weg",8.448225,49.555514
2016-10-07T21:06:00,216501,Wilhelm-Tell-Straße,8.37076,49.49057,245802,Rheinstraße,8.458235,49.490993
2016-10-07T21:35:00,187902,"Leimen Friedhof",8.69351,49.34345,337302,Viktoriastraße,8.68235,49.37866
2016-10-07T21:44:00,273405,Robert-Lauth-Straße,8.383115,49.509202,299862,"Letzter Heller",8.8008,49.393838
2016-10-07T22:01:00,206706,Bgm.-Krafft-Platz,8.450485,49.473261,85601,Friedelsheim,8.224837,49.45802
2016-10-07T22:31:00,460605,Hauptstraße,8.420769,49.445311,114606,Bismarckplatz,8.6933,49.40967
2016-10-07T22:31:00,247501,Wasserturm,8.47321,49.48497,236906,"Neues Leben",8.502577,49.519312
2016-10-07T22:35:00,215505,Hollergärten,8.383613,49.48958,254906,"Ruhrorter Straße",8.519132,49.421478
2016-10-07T22:37:00,557505,"Haus Waldhof",8.48608,49.52592,212105,"Maudacher Straße",8.415829,49.461268
2016-10-07T22:45:00,614001,"Quartieram Turm",8.682125,49.382006,242406,Ida-Scipio-Heim,8.480118,49.499224
2016-10-07T22:51:00,252206,Neuostheim,8.522896,49.477473,120801,Hagellachstr.,8.672647,49.378274
2016-10-07T23:31:00,110401,Hirtenaue,8.75983,49.42635,118401,Rathaus-Bergbahn,8.71191,49.41143
2016-10-07T23:50:00,244706,Abendakademie,8.470052,49.491827,242106,Herzogenriedstraße,8.471474,49.508423
2016-10-08T00:03:00,664706,"Burbacher Straße",8.394955,49.489951,302805,"Technoseum Süd",8.493539,49.475858
2016-10-08T00:03:00,239702,Bgm.-Fuchs-Straße,8.463843,49.501265,116701,"MPI Kernphysik",8.707654,49.388892
2016-10-08T01:45:00,238604,Luzenberg,8.475047,49.516369,679503,Messplatz,8.675351,49.391523
2016-10-08T03:36:00,239105,"Stolberger Straße",8.474073,49.517846,65802,"Ellerstadt West",8.255178,49.462614
2016-10-08T07:13:00,259450,"Seckenheim Rathaus",8.563188,49.467029,218506,"Brüsseler Ring",8.38438,49.53752
2016-10-08T07:45:00,244407,Nationaltheater,8.477999,49.487834,109301,Gutleuthofweg,8.76423,49.414296
2016-10-08T08:20:00,62106,"Edingen Rathaus",8.613064,49.447564,128401,"S-Bf Orthopädie",8.77493,49.41033
2016-10-08T10:39:00,261206,Altrheinstraße,8.471197,49.525592,206105,"Edigheim Friedhof",8.394123,49.530339
2016-10-08T10:46:00,115802,Gneisenaustr.,8.667713,49.408531,250705,"Neckarau West",8.481988,49.455165
2016-10-08T10:49:00,218205,Stützelstraße,8.40065,49.516477,344401,Festplatz,8.811391,49.430536
2016-10-08T11:35:00,129802,E.-v.-Thadden-Platz,8.649167,49.423978,259706,Suebenheim,8.570057,49.45483
2016-10-08T12:10:00,62706,"Neckarh. West",8.589802,49.469372,114609,Bismarckplatz,8.692893,49.409732
2016-10-08T13:31:00,239401,Tannhäuserring,8.477707,49.452414,208002,"LU Hauptbahnhof",8.434937,49.479203
2016-10-08T13:44:00,251405,"Am Schäferstock",8.50424,49.47485,604106,"MA Rathaus/REM",8.463582,49.489551
2016-10-08T13:49:00,238610,Luzenberg,8.47587,49.51646,232005,Neckarplatt,8.512492,49.489085
2016-10-08T14:22:00,216502,Wilhelm-Tell-Straße,8.370006,49.490381,664605,"LU Völklinger Straße",8.40419,49.48867
2016-10-08T14:37:00,212106,"Maudacher Straße",8.415736,49.461126,209001,Marienkirche,8.430869,49.485254
2016-10-08T15:38:00,125502,"Kurpfalzring Süd",8.64084,49.402535,260901,"Vogelstang West",8.532033,49.50603
2016-10-08T15:57:00,131902,Löwen,8.75371,49.444105,187902,"Leimen Friedhof",8.69351,49.34345
2016-10-08T17:08:00,246205,Schloss,8.462137,49.484659,600705,Verbindungskanal,8.451679,49.500889
2016-10-08T18:03:00,554411,Universitätsklinikum,8.483875,49.493571,130202,"Wieblingen Mitte",8.646276,49.423471
2016-10-08T20:23:00,127601,"Rohrbach Markt",8.68789,49.38035,218706,"Pfingstweide Zentrum",8.388932,49.540466
2016-10-08T21:03:00,675505,"Universität West",8.457501,49.487646,252212,Neuostheim,8.52333,49.477471
2016-10-08T21:12:00,265906,"Fürstenwalder Weg",8.53557,49.510302,119501,Sternwarte,8.72739,49.40078
2016-10-08T21:21:00,257805,"Eislebener Weg",8.550717,49.508902,685606,Eastsite,8.505948,49.475432
2016-10-08T22:20:00,260305,"Potsdamer Weg",8.531318,49.510239,124001,Schwimmbad,8.659574,49.42035
2016-10-08T22:31:00,127303,Markscheide,8.690511,49.386113,203001,Kreuzstraße,8.412839,49.497734
2016-10-08T22:36:00,344302,Steinachbrücke,8.801389,49.467193,78806,"FT Kugelfang",8.37559,49.53635
2016-10-08T22:47:00,249705,Markuskirche,8.47539,49.46474,124702,"Im Buschgewann",8.648679,49.397416
2016-10-09T00:28:00,328405,Nachtweide,8.405202,49.541306,232002,Neckarplatt,8.5122,49.488908
2016-10-09T02:38:00,236201,Speckweg,8.49903,49.5206,255705,"Bürstadter Straße",8.453338,49.535491
2016-10-09T03:00:00,62005,"Pfälzer Hof",8.609087,49.450846,411812,Händelstraße,8.65638,49.54892
2016-10-09T04:23:00,612002,"Im Hauskorb",8.796715,49.469441,255705,"Bürstadter Straße",8.453338,49.535491
2016-10-09T04:34:00,202406,"Edigheim Kirche",8.392655,49.52971,253406,Karl-Schwaner-Straße,8.533699,49.419177
2016-10-09T05:32:00,246906,TÜV,8.50431,49.4978,600405,"Mensaam Schloss",8.4592,49.48657
2016-10-09T05:43:00,110801,"Am Bächenbuckel",8.76088,49.42319,603105,"Innerer Heckweg",8.563189,49.459265
2016-10-09T06:37:00,213306,Stifterstraße,8.435386,49.468503,259111,"Seckenheim OEG-Bf.",8.569489,49.462242
2016-10-09T06:56:00,302401,Husarenweg,8.50244,49.46935,236306,Habichtplatz,8.508281,49.513038
2016-10-09T08:06:00,255105,Pigagestraße,8.528146,49.414017,246202,Schloss,8.463276,49.484592
2016-10-09T10:49:00,664505,"Ebertpark Süd",8.414749,49.487158,249201,Isarweg,8.502564,49.449387
2016-10-09T13:47:00,261806,Föhrenweg,8.500046,49.53711,236105,"Käfertal Friedhof",8.519057,49.515403
2016-10-09T15:41:00,210201,"Friesenheim Mitte",8.419459,49.49785,245801,Rheinstraße,8.457725,49.490926
2016-10-09T16:00:00,170002,"Medizinische Klinik",8.666351,49.414627,348212,"Schriesheim Süd",8.6635,49.463879
2016-10-09T16:14:00,236501,"Hessische Straße",8.49619,49.51518,252201,Neuostheim,8.522575,49.477687
2016-10-09T17:11:00,248802,Freiheitsplatz,8.479705,49.459056,113601,Hans-Thoma-Platz,8.682977,49.427424
2016-10-09T18:09:00,127402,"Ortenauer Str.",8.68779,49.376861,122902,Jahnstr.,8.676683,49.413158
2016-10-09T19:58:00,245103,Paradeplatz,8.466639,49.487599,574202,"Dossenheim Nord",8.667083,49.453463
2016-10-09T20:00:00,134902,Schulbergweg,8.7636,49.41854,411312,"Freiburger Straße",8.630951,49.545106
2016-10-09T21:29:00,235805,"Bensheimer Straße",8.52728,49.51386,116902,"Kohlhof Fachklinik",8.735452,49.389549
2016-10-09T21:55:00,225505,Albert-Haueisen-Ring,8.383246,49.50365,61902,"Edingen Bahnhof",8.6154,49.44123
2016-10-09T22:09:00,239905,Bonadiesstraße,8.449964,49.504798,210208,"Friesenheim Mitte",8.42025,49.497574
2016-10-09T22:28:00,261201,Altrheinstraße,8.471178,49.525371,131702,Kreuzgrundweg,8.74746,49.431771
2016-10-09T23:10:00,239605,Jakobuskirche,8.454017,49.544013,246706,Teufelsbrücke,8.457072,49.49403
2016-10-10T00:04:00,121801,Ilse-Krall-Str.,8.67338,49.38626,556005,Pfalzplatz,8.469871,49.4647
2016-10-10T00:09:00,344401,Festplatz,8.811391,49.430536,114901,Rudolf-Diesel-Str.,8.677795,49.395987
2016-10-10T00:24:00,212605,Friedenspark,8.436991,49.484533,131401,Heidebuckelweg,8.754478,49.450535
2016-10-10T00:40:00,253906,Martinistraße,8.52677,49.443144,127605,"Rohrbach Markt",8.687139,49.38056
2016-10-10T01:09:00,217306,Kirchenstraße,8.398479,49.520014,243906,Max-Joseph-Straße,8.476297,49.4997
2016-10-10T01:15:00,113212,Biethsstr.,8.68251,49.43068,242906,Luisenp./Technoseum,8.496068,49.478662
2016-10-10T01:29:00,212906,Feuerwache,8.435598,49.464558,112002,"Am Götzenberg",8.701371,49.372022
2016-10-10T04:49:00,574201,"Dossenheim Nord",8.667348,49.452844,210206,"Friesenheim Mitte",8.419308,49.498291
2016-10-10T06:01:00,250305,Holzweg,8.56122,49.45181,207401,Gartenstraße,8.441346,49.488665
2016-10-10T07:14:00,411811,Händelstraße,8.655534,49.548637,206706,Bgm.-Krafft-Platz,8.450485,49.473261
2016-10-10T07:17:00,124801,"Ziegelh. Friedhof",8.76095,49.41959,214805,"Oggersheim Bahnhof",8.381436,49.492882
2016-10-10T07:58:00,238606,Luzenberg,8.475548,49.516669,212205,"Maudach Ortseingang",8.389793,49.455174
2016-10-10T08:08:00,125101,"Im Schaffner",8.64226,49.398293,255702,"Bürstadter Straße",8.452918,49.535534
2016-10-10T08:30:00,250702,"Neckarau West",8.481908,49.455093,209008,Marienkirche,8.4299,49.48507
2016-10-10T09:26:00,233706,Bastion,8.465994,49.517761,126401,Englerstr.,8.682337,49.36696
2016-10-10T11:19:00,250501,Diesterwegschule,8.469868,49.471566,126202,"Baden-Badener Straße",8.682425,49.376722
2016-10-10T11:26:00,425602,"Schwetzinger Terrass",8.67164,49.39946,407712,Hohensachsen,8.655305,49.520754
2016-10-10T11:32:00,298861,Dreikreuzweg,8.80256,49.38412,555605,"Sonderburger Straße",8.481173,49.536203
2016-10-10T12:06:00,119603,"Altes Hallenbad",8.68851,49.40842,114901,Rudolf-Diesel-Str.,8.677795,49.395987
2016-10-10T13:11:00,281401,"Maxdorf Süd",8.289276,49.476377,260505,"Straßenheimer Weg",8.555981,49.511512
2016-10-10T14:13:00,118601,"Rohrbacher Grenzweg",8.696955,49.396195,600506,Akademiestraße,8.45682,49.492495
2016-10-10T14:37:00,77805,"FT Feierabendhaus",8.3588,49.53737,555306,Schönau,8.474775,49.546858
2016-10-10T16:11:00,554901,MVV-Hochhaus,8.465591,49.49395,217305,Kirchenstraße,8.398578,49.519768
2016-10-10T17:59:00,242305,Hombuschstraße,8.460403,49.516022,204006,Schopenhauerstraße,8.426761,49.496447
2016-10-10T17:59:00,261503,"Waldhof Bahnhof",8.481745,49.524677,680405,Nelkestraße,8.375228,49.456921
2016-10-10T19:49:00,255701,"Bürstadter Straße",8.453306,49.535219,687706,"Strandbad Blies",8.415165,49.475468
2016-10-10T21:00:00,302620,Gerd-Dehof-Platz,8.508166,49.465608,240305,Dudenstraße,8.500978,49.500756
2016-10-10T22:18:00,126012,Brückenstr.,8.69212,49.41573,212206,"Maudach Ortseingang",8.38927,49.4551
2016-10-10T22:41:00,210801,Südwest-Stadion,8.439612,49.472155,259606,Schwabenstraße,8.56757,49.46263
2016-10-10T22:47:00,243506,Lortzingstraße,8.467726,49.497328,233335,Lilli-Gräber-Halle,8.56979,49.44248
2016-10-10T22:50:00,679401,Montpellierbrücke,8.678343,49.400546,127702,Saarstr.,8.686615,49.386063
2016-10-10T23:07:00,234505,Niederweid,8.456503,49.513238,251806,Hans-Thoma-Straße,8.524129,49.474812
2016-10-10T23:50:00,236806,Kometenweg,8.51158,49.52327,202906,Ebertpark/Fichtestr.,8.421155,49.491555
2016-10-11T00:02:00,555701,Blücherstraße,8.527329,49.487379,263007,Waldstraße,8.48856,49.52906
2016-10-11T00:51:00,554805,"Alte Feuerwache",8.473743,49.496093,204305,Abteistraße,8.40713,49.46826
2016-10-11T01:36:00,302502,Ulanenweg,8.50676,49.467381,675505,"Universität West",8.457501,49.487646
2016-10-11T03:33:00,127402,"Ortenauer Str.",8.68779,49.376861,264511,"Wallstadt West",8.543849,49.500533
2016-10-11T03:50:00,554305,Theresienkrankenhaus,8.480683,49.490029,302806,"Technoseum Süd",8.493521,49.476018
2016-10-11T04:04:00,169312,"HD Fachhochschule",8.649425,49.415157,213761,Knappenwegstraße,8.41845,49.46369
2016-10-11T04:10:00,261305,"Am Herrschaftswald",8.507749,49.533825,253705,Lüderitzstraße,8.535102,49.419188
2016-10-11T04:37:00,253005,Hallenweg,8.535053,49.448886,243806,Marktplatz,8.467956,49.489699
2016-10-11T05:13:00,243706,Zielstraße,8.500204,49.505486,131102,Haarlaß,8.728996,49.420131
2016-10-11T05:38:00,752106,"Rheinallee Süd",8.45561,49.47463,232005,Neckarplatt,8.512492,49.489085
2016-10-11T06:14:00,301205,Apostelkirche,8.43264,49.487414,664605,"LU Völklinger Straße",8.40419,49.48867
2016-10-11T09:11:00,128801,Carl-Bosch-Museum,8.72918,49.41571,615906,Holländerstraße,8.509025,49.428139
2016-10-11T09:19:00,330606,Floßwörth,8.499606,49.460003,134101,"Rombachweg Süd",8.73838,49.41344
2016-10-11T10:24:00,219405,"Dürkheimer Straße",8.368626,49.492348,209302,Pfalzbau,8.44544,49.480024
2016-10-11T12:08:00,239506,"Am Friedrichsplatz",8.479037,49.482531,114404,Betriebshof,8.674832,49.407513
2016-10-11T12:25:00,257406,"Haderslebener Straße",8.481033,49.54229,216206,"Speyerer Straße",8.36714,49.482089
2016-10-11T12:37:00,133401,Sandwingert,8.64437,49.41897,554505,"Mannheimer Straße",8.51283,49.508398
2016-10-11T13:58:00,425601,"Schwetzinger Terrass",8.67173,49.39933,243105,Landwehrstraße,8.49026,49.50573
2016-10-11T14:04:00,410511,Blumenstraße,8.637617,49.544581,231202,"Am Aubuckel",8.51933,49.488511
2016-10-11T14:50:00,118101,Peterskirche,8.705417,49.408916,204005,Schopenhauerstraße,8.426725,49.496497
2016-10-11T15:32:00,207306,Feierabendhaus,8.427946,49.492834,130203,"Wieblingen Mitte",8.645783,49.423532
2016-10-11T15:40:00,616005,"Birkenauer Straße",8.530779,49.515469,276305,Eisenlohrplatz,8.49393,49.50092
2016-10-11T15:46:00,216905,Dammbruchstraße,8.401635,49.523505,69702,"Eppelheim Rathaus",8.629096,49.401611
2016-10-11T16:01:00,120901,Harbigweg,8.669363,49.39201,113212,Biethsstr.,8.68251,49.43068
2016-10-11T16:58:00,234805,Rheinrottstraße,8.454407,49.511661,132302,Neckarschule,8.756836,49.419162
2016-10-11T18:25:00,574202,"Dossenheim Nord",8.667083,49.453463,217907,Ostringplatz,8.389395,49.533777
2016-10-11T19:18:00,211906,Krappstraße,8.372928,49.455056,235708,Lanzvilla,8.486977,49.485062
2016-10-11T19:37:00,429602,Unterdorf,8.772343,49.466591,237406,Sonnenschein,8.50514,49.521834
2016-10-11T19:58:00,254206,Münchwälderstraße,8.535032,49.42172,302612,Gerd-Dehof-Platz,8.510041,49.465625
2016-10-11T20:58:00,114606,Bismarckplatz,8.6933,49.40967,236905,"Neues Leben",8.502937,49.51926
2016-10-11T23:47:00,204208,Sternstraße,8.415621,49.495358,249505,Mallaustraße,8.509996,49.4542
2016-10-12T00:13:00,474305,"Oppau Friedhof",8.408725,49.5219,414614,"Weinheim Alt. OEG-Bf",8.664895,49.548651
2016-10-12T01:55:00,231806,"Feudenheim Kreuz",8.536764,49.486011,210401,Schützenstraße,8.448925,49.477443
2016-10-12T03:20:00,253405,Karl-Schwaner-Straße,8.53373,49.419124,212606,Friedenspark,8.437397,49.484419
2016-10-12T04:10:00,239806,Bibienastraße,8.487982,49.494577,236006,Thomashaus,8.506308,49.466557
2016-10-12T04:37:00,220105,"Am Hüttengraben",8.35398,49.481371,249906,Hochschule,8.48386,49.469421
2016-10-12T04:57:00,123202,"Botanischer Garten",8.66893,49.41417,69602,"Kirchheimer Str.",8.62656,49.39926
2016-10-12T05:10:00,250005,Windeckstraße,8.468614,49.474535,61906,"Edingen Bahnhof",8.615289,49.441853
2016-10-12T05:41:00,214102,Schillerschule,8.427606,49.459735,245805,Rheinstraße,8.459621,49.491228
2016-10-12T06:06:00,126302,Eichendorffplatz,8.690462,49.383637,256306,Krähenflügel,8.457486,49.551417
2016-10-12T08:03:00,272902,Jugendverkehrsschule,8.49349,49.51179,217105,"Oppau Gemeindehaus",8.404467,49.521441
2016-10-12T09:30:00,252501,"Rheinau Bahnhof",8.536229,49.424327,114501,Bierhelderhof,8.705116,49.390146
2016-10-12T09:44:00,128302,Jägerhaus,8.747268,49.415349,257406,"Haderslebener Straße",8.481033,49.54229
2016-10-12T10:30:00,211905,Krappstraße,8.372542,49.455296,118502,Rheinstr.,8.690349,49.389996
2016-10-12T10:43:00,116902,"Kohlhof Fachklinik",8.735452,49.389549,110701,Hirtenbrunnenweg,8.7564,49.42264
2016-10-12T10:53:00,212005,Maudach,8.367971,49.45618,126104,Stotz,8.643798,49.402482
2016-10-12T11:46:00,202105,Anglerstraße,8.382927,49.53232,123801,"Pädagog. Hochschule",8.66996,49.41945
2016-10-12T13:45:00,121101,"Königsberger Str.",8.666023,49.384281,555805,"Antwerpener Straße",8.505135,49.417675
2016-10-12T13:50:00,555401,"Schönau Siedlung",8.47347,49.54004,113102,Otto-Hahn-Str.,8.70476,49.36602
2016-10-12T14:38:00,234505,Niederweid,8.456503,49.513238,203306,Lagewiesenstraße,8.411248,49.493664
2016-10-12T14:49:00,429701,Wilhelmshöhe,8.758263,49.468174,207402,Gartenstraße,8.440812,49.489131
2016-10-12T14:57:00,664805,Erich-Kästner-Straße,8.368547,49.485738,241601,Handelshafen,8.453985,49.491806
2016-10-12T15:13:00,242105,Herzogenriedstraße,8.471555,49.508458,255302,Waldseestraße,8.5288,49.431534
2016-10-12T16:45:00,113211,Biethsstr.,8.68252,49.42987,202406,"Edigheim Kirche",8.392655,49.52971
2016-10-12T18:07:00,254302,"Neuhofer Straße",8.525654,49.435512,245306,Planetarium,8.489762,49.476534
2016-10-12T18:31:00,687706,"Strandbad Blies",8.415165,49.475468,188202,Johannes-Reidel-Str.,8.6892,49.35381
2016-10-12T19:21:00,641001,Bahofweg,8.701038,49.431522,216906,Dammbruchstraße,8.401369,49.523625
2016-10-12T23:13:00,261606,Roche,8.468916,49.528704,676405,"Käfertaler Straße",8.501392,49.502155
2016-10-12T23:43:00,13401,"Bad Dürkheim Ost",8.185246,49.463453,258205,"Memeler Straße",8.481055,49.544945
2016-10-13T01:07:00,118202,Posseltslust,8.733453,49.384651,206005,BASF,8.43091,49.49473
2016-10-13T02:27:00,252101,"Duale Hochschule",8.534086,49.475326,603606,"Pfingstberg Sportan.",8.524526,49.449436
2016-10-13T03:10:00,209005,Marienkirche,8.431398,49.485371,209001,Marienkirche,8.430869,49.485254
2016-10-13T03:53:00,131601,Wielandtstr.,8.681559,49.417351,248108,"Neckarau Bahnhof",8.495188,49.455259
2016-10-13T05:10:00,251105,Lochgärten,8.499688,49.470157,133304,Heiligenbergschule,8.679328,49.423398
2016-10-13T08:34:00,217907,Ostringplatz,8.389395,49.533777,112902,Jaspersstr.,8.703439,49.361354
2016-10-13T09:33:00,145501,Steigerweg,8.69473,49.39694,664902,"Westlich B9",8.35364,49.48335
2016-10-13T10:48:00,233605,"Friedrichsf. Kreuz",8.57656,49.446784,670905,"Neckarh. Friedhof",8.598075,49.460948
2016-10-13T11:32:00,204862,Marienkrankenhaus,8.409559,49.459521,235506,"Äußere Wingertstraße",8.51188,49.51615
2016-10-13T12:24:00,204102,Schwalbenweg,8.417804,49.493853,555520,Eugen-Neter-Schule,8.492711,49.56596
2016-10-13T13:49:00,300301,Stadttor,8.80116,49.39157,217909,Ostringplatz,8.389399,49.532756
2016-10-13T14:37:00,209006,Marienkirche,8.431387,49.485506,238608,Luzenberg,8.475291,49.516266
2016-10-13T15:37:00,242601,Konrad-Adenauer-Br.,8.458716,49.482673,281402,"Maxdorf Süd",8.289268,49.476561
2016-10-13T15:54:00,664905,"Westlich B9",8.35317,49.483778,238603,Luzenberg,8.475233,49.515999
2016-10-13T16:13:00,243311,Lessingstraße,8.485588,49.489203,253105,"Essener Straße",8.508045,49.421177
2016-10-13T18:51:00,126703,"Freiburger Str.",8.686472,49.373877,130002,Finanzamt,8.642472,49.42222
2016-10-13T19:06:00,554808,"Alte Feuerwache",8.472299,49.495806,247612,Weberstraße,8.485735,49.476492
2016-10-13T19:38:00,242305,Hombuschstraße,8.460403,49.516022,256506,"Sandhofer Weg",8.447984,49.558647
2016-10-13T19:39:00,132202,Neckarhelle,8.749148,49.417354,254706,"Rohrhofer Straße",8.525928,49.420867
2016-10-13T21:27:00,730306,Kolpingstraße,8.482791,49.486636,243312,Lessingstraße,8.485415,49.489241
2016-10-13T21:39:00,281002,Maxdorf,8.293832,49.480157,217602,"Oppau Süd",8.40783,49.51245
2016-10-13T21:48:00,244601,"Neckarstadt West",8.459935,49.50289,681006,Heuweg,8.409472,49.473308
2016-10-13T23:45:00,118102,Peterskirche,8.705365,49.409044,117702,Nansenstr.,8.686187,49.389952
2016-10-14T01:09:00,11610,"Bad Dürkheim Bahnhof",8.170652,49.461657,257105,"Rastenburger Straße",8.468441,49.550576
2016-10-14T01:20:00,116701,"MPI Kernphysik",8.707654,49.388892,130221,"Wieblingen Mitte",8.645849,49.423843
2016-10-14T01:27:00,256705,Sandhofen,8.449787,49.541715,113212,Biethsstr.,8.68251,49.43068
2016-10-14T02:39:00,238609,Luzenberg,8.474993,49.51602,131902,Löwen,8.75371,49.444105
2016-10-14T04:00:00,680606,"Am Sandloch",8.40867,49.44805,126104,Stotz,8.643798,49.402482
2016-10-14T04:06:00,389405,"SAP Arena S-Bahnhof",8.51642,49.460299,124102,"Sportzentrum Nord",8.660642,49.426469
2016-10-14T04:28:00,129501,Hermann-Treiber-Str.,8.651891,49.419588,237602,"Käfertal Süd",8.505361,49.506904
2016-10-14T06:09:00,218705,"Pfingstweide Zentrum",8.3888,49.54041,614401,Universitäts-Campus,8.670507,49.413369
2016-10-14T06:52:00,558805,Karl-Feuerstein-Str.,8.487207,49.522247,186305,Lagerhausstraße,8.44942,49.46755
2016-10-14T07:04:00,554206,Kunsthalle,8.472809,49.482326,107901,"Im Hofert",8.768975,49.412051
2016-10-14T10:36:00,242305,Hombuschstraße,8.460403,49.516022,614401,Universitäts-Campus,8.670507,49.413369
2016-10-14T11:59:00,248302,"Dannstadter Straße",8.509332,49.446039,127607,"Rohrbach Markt",8.687865,49.380376
2016-10-14T12:00:00,212905,Feuerwache,8.435966,49.464603,114504,Bierhelderhof,8.70504,49.39029
2016-10-14T12:11:00,614401,Universitäts-Campus,8.670507,49.413369,256912,Collini-Center,8.478036,49.491429
2016-10-14T12:14:00,210208,"Friesenheim Mitte",8.42025,49.497574,243101,Landwehrstraße,8.4897,49.50547
2016-10-14T12:34:00,255105,Pigagestraße,8.528146,49.414017,214202,Wollstraße,8.39706,49.48583
2016-10-14T12:52:00,119501,Sternwarte,8.72739,49.40078,212505,"Am Schwanen",8.429125,49.46292
2016-10-14T12:55:00,236501,"Hessische Straße",8.49619,49.51518,114001,"Alter Kohlhof",8.731112,49.388275
2016-10-14T13:38:00,555302,Schönau,8.47426,49.54725,220105,"Am Hüttengraben",8.35398,49.481371
2016-10-14T15:17:00,123312,Kußmaulstr.,8.69055,49.419003,257606,Kerschensteinersch.,8.479456,49.546969
2016-10-14T15:29:00,554005,Franz-Sigel-Straße,8.477025,49.462982,259312,"Pforzheimer Straße",8.55056,49.47329
2016-10-14T15:40:00,260902,"Vogelstang West",8.532063,49.506541,344302,Steinachbrücke,8.801389,49.467193
2016-10-14T16:06:00,256607,Scharhof,8.447739,49.560017,239705,Bgm.-Fuchs-Straße,8.46385,49.501156
2016-10-14T16:43:00,127303,Markscheide,8.690511,49.386113,264312,"Wallstadt Ost",8.553981,49.497288
2016-10-14T16:50:00,114601,Bismarckplatz,8.693199,49.409861,110902,Moselbrunnenweg,8.760494,49.422134
2016-10-14T16:52:00,556311,"Heddesheim Bahnhof",8.594176,49.504812,280905,Landzungenstraße,8.454255,49.49532
2016-10-14T17:06:00,558805,Karl-Feuerstein-Str.,8.487207,49.522247,210206,"Friesenheim Mitte",8.419308,49.498291
2016-10-14T17:21:00,554305,Theresienkrankenhaus,8.480683,49.490029,131503,"Kleingemünder Str.",8.76291,49.41757
2016-10-14T18:52:00,124101,"Sportzentrum Nord",8.660608,49.426444,258106,M.-Winterhalter-Ring,8.481388,49.551635
2016-10-14T19:53:00,244901,"Neuer Meßplatz",8.469981,49.504885,231305,Andreas-Hofer-Straße,8.525426,49.490511
2016-10-14T19:56:00,233405,"Friedr. Südbahnhof",8.57257,49.438666,237305,Käfertalschule,8.51488,49.51456
2016-10-14T22:29:00,614501,Kopfklinik,8.66723,49.41905,242601,Konrad-Adenauer-Br.,8.458716,49.482673
2016-10-14T23:41:00,272901,Jugendverkehrsschule,8.49394,49.51138,220301,Ruchheim,8.32755,49.478501
2016-10-15T00:39:00,118011,Ochsenkopf,8.652087,49.409559,247111,Universität,8.465374,49.482671
2016-10-15T01:31:00,259402,"Seckenheim Rathaus",8.56331,49.46686,664706,"Burbacher Straße",8.394955,49.489951
2016-10-15T02:06:00,249105,"Im Morchhof",8.505313,49.455766,262405,"Langer Schlag",8.509641,49.53113
2016-10-15T02:27:00,429502,"Schriesheimer Hof",8.754297,49.470321,124301,Zoo,8.663488,49.415242
2016-10-15T03:20:00,114404,Betriebshof,8.674832,49.407513,554506,"Mannheimer Straße",8.512952,49.50843
2016-10-15T03:23:00,235505,"Äußere Wingertstraße",8.51149,49.51646,344201,Pflug,8.804379,49.465428
2016-10-15T04:11:00,119603,"Altes Hallenbad",8.68851,49.40842,61901,"Edingen Bahnhof",8.614651,49.441523
2016-10-15T04:31:00,255606,"Blumenauer Weg",8.448225,49.555514,116901,"Kohlhof Fachklinik",8.735155,49.38931
2016-10-15T04:55:00,263007,Waldstraße,8.48856,49.52906,252905,Frobeniusstraße,8.538195,49.416884
2016-10-15T05:33:00,298861,Dreikreuzweg,8.80256,49.38412,235505,"Äußere Wingertstraße",8.51149,49.51646
2016-10-15T06:20:00,243312,Lessingstraße,8.485415,49.489241,232402,Talstraße,8.525015,49.495341
2016-10-15T06:23:00,113512,Kapellenweg,8.68637,49.42505,117602,Molkenkur,8.71507,49.40702
2016-10-15T07:18:00,133302,Heiligenbergschule,8.679706,49.42364,215105,Pettenkoferstraße,8.422462,49.486025
2016-10-15T08:08:00,245302,Planetarium,8.49043,49.47667,211105,Wittelsbachplatz,8.44369,49.475599
